farm_id,date,sensor_type,region,crop_type,reading_value_mean,reading_value_min,reading_value_max,reading_value_std,reading_value_count
FARM_012,2023-09-27,SoilMoisture,Perthshire,Wheat,29.41,29.41,29.41,,1
FARM_012,2023-10-05,SoilMoisture,Perthshire,Wheat,16.34,16.34,16.34,,1
FARM_012,2023-10-11,SoilMoisture,Perthshire,Wheat,70.37,70.37,70.37,,1
FARM_012,2023-10-14,SoilMoisture,Perthshire,Wheat,12.36,12.36,12.36,,1
FARM_012,2023-10-26,SoilMoisture,Perthshire,Wheat,42.2,24.38,60.02,25.2,2
FARM_013,2023-01-13,SoilMoisture,Aberdeenshire,Wheat,54.7,38.69,70.71,22.64,2
FARM_013,2023-01-17,SoilMoisture,Aberdeenshire,Wheat,34.49,34.49,34.49,,1
FARM_013,2023-01-24,SoilMoisture,Aberdeenshire,Wheat,76.16,76.16,76.16,,1
FARM_013,2023-02-02,SoilMoisture,Aberdeenshire,Wheat,36.6,13.66,59.55,32.45,2
FARM_013,2023-02-04,SoilMoisture,Aberdeenshire,Wheat,31.64,31.64,31.64,,1
FARM_013,2023-02-05,SoilMoisture,Aberdeenshire,Wheat,72.94,72.94,72.94,,1
FARM_013,2023-02-08,SoilMoisture,Aberdeenshire,Wheat,20.45,20.45,20.45,,1
FARM_013,2023-02-10,SoilMoisture,Aberdeenshire,Wheat,52.41,52.41,52.41,,1
FARM_013,2023-02-16,SoilMoisture,Aberdeenshire,Wheat,42.76,42.76,42.76,,1
FARM_013,2023-02-18,SoilMoisture,Aberdeenshire,Wheat,49.72,49.72,49.72,,1
FARM_013,2023-02-19,SoilMoisture,Aberdeenshire,Wheat,45.18,45.18,45.18,,1
FARM_013,2023-02-24,SoilMoisture,Aberdeenshire,Wheat,7.9,7.9,7.9,,1
FARM_013,2023-03-20,SoilMoisture,Aberdeenshire,Wheat,43.28,43.28,43.28,,1
FARM_013,2023-04-17,SoilMoisture,Aberdeenshire,Wheat,21.68,21.68,21.68,,1
FARM_013,2023-05-03,SoilMoisture,Aberdeenshire,Wheat,15.38,15.38,15.38,,1
FARM_013,2023-05-05,SoilMoisture,Aberdeenshire,Wheat,58.67,58.67,58.67,,1
FARM_013,2023-05-12,SoilMoisture,Aberdeenshire,Wheat,58.99,58.99,58.99,,1
FARM_013,2023-05-14,SoilMoisture,Aberdeenshire,Wheat,20.05,20.05,20.05,,1
FARM_013,2023-05-29,SoilMoisture,Aberdeenshire,Wheat,28.59,28.59,28.59,,1
FARM_013,2023-06-03,SoilMoisture,Aberdeenshire,Wheat,30.6,30.6,30.6,,1
FARM_013,2023-06-06,SoilMoisture,Aberdeenshire,Wheat,69.68,69.68,69.68,,1
FARM_013,2023-06-30,SoilMoisture,Aberdeenshire,Wheat,62.77,62.77,62.77,,1
FARM_013,2023-07-01,SoilMoisture,Aberdeenshire,Wheat,38.94,38.94,38.94,,1
FARM_013,2023-07-31,SoilMoisture,Aberdeenshire,Wheat,5.43,5.43,5.43,,1
FARM_013,2023-08-03,SoilMoisture,Aberdeenshire,Wheat,43.84,5.5,63.08,33.2,3
FARM_013,2023-08-07,SoilMoisture,Aberdeenshire,Wheat,14.54,14.54,14.54,,1
FARM_013,2023-08-11,SoilMoisture,Aberdeenshire,Wheat,46.27,46.27,46.27,,1
FARM_013,2023-08-12,SoilMoisture,Aberdeenshire,Wheat,10.2,10.2,10.2,,1
FARM_013,2023-08-14,SoilMoisture,Aberdeenshire,Wheat,54.58,54.58,54.58,,1
FARM_013,2023-08-17,SoilMoisture,Aberdeenshire,Wheat,49.3,49.3,49.3,,1
FARM_013,2023-08-21,SoilMoisture,Aberdeenshire,Wheat,23.38,23.38,23.38,,1
FARM_013,2023-09-01,SoilMoisture,Aberdeenshire,Wheat,16.07,16.07,16.07,,1
FARM_013,2023-09-06,SoilMoisture,Aberdeenshire,Wheat,11.87,11.87,11.87,,1
FARM_013,2023-09-19,SoilMoisture,Aberdeenshire,Wheat,40.72,40.72,40.72,,1
FARM_013,2023-09-27,SoilMoisture,Aberdeenshire,Wheat,73.57,73.57,73.57,,1
FARM_013,2023-09-30,SoilMoisture,Aberdeenshire,Wheat,11.91,11.91,11.91,,1
FARM_013,2023-10-01,SoilMoisture,Aberdeenshire,Wheat,49.13,49.13,49.13,,1
FARM_013,2023-10-02,SoilMoisture,Aberdeenshire,Wheat,47.3,47.3,47.3,,1
FARM_013,2023-10-06,SoilMoisture,Aberdeenshire,Wheat,43.04,43.04,43.04,,1
FARM_013,2023-10-14,SoilMoisture,Aberdeenshire,Wheat,12.86,12.86,12.86,,1
FARM_013,2023-10-17,SoilMoisture,Aberdeenshire,Wheat,71.42,71.42,71.42,,1
FARM_013,2023-10-25,SoilMoisture,Aberdeenshire,Wheat,26.52,26.52,26.52,,1
FARM_013,2023-10-28,SoilMoisture,Aberdeenshire,Wheat,25.53,25.53,25.53,,1
FARM_014,2023-01-15,SoilMoisture,Highlands,Oats,45.57,21.36,69.78,34.24,2
FARM_014,2023-01-17,SoilMoisture,Highlands,Oats,45.22,45.22,45.22,,1
FARM_014,2023-01-29,SoilMoisture,Highlands,Oats,29.91,29.91,29.91,,1
FARM_014,2023-02-05,SoilMoisture,Highlands,Oats,78.41,78.41,78.41,,1
FARM_014,2023-02-06,SoilMoisture,Highlands,Oats,14.8,14.8,14.8,,1
FARM_014,2023-02-09,SoilMoisture,Highlands,Oats,40.33,20.34,60.32,28.27,2
FARM_014,2023-02-23,SoilMoisture,Highlands,Oats,42.05,42.05,42.05,,1
FARM_014,2023-02-27,SoilMoisture,Highlands,Oats,67.52,67.52,67.52,,1
FARM_014,2023-03-07,SoilMoisture,Highlands,Oats,46.71,46.71,46.71,,1
FARM_014,2023-03-15,SoilMoisture,Highlands,Oats,56.48,56.48,56.48,,1
FARM_014,2023-03-21,SoilMoisture,Highlands,Oats,13.43,13.43,13.43,,1
FARM_014,2023-03-23,SoilMoisture,Highlands,Oats,55.05,34.75,75.35,28.71,2
FARM_014,2023-03-28,SoilMoisture,Highlands,Oats,62.9,62.9,62.9,,1
FARM_014,2023-04-01,SoilMoisture,Highlands,Oats,59.08,59.08,59.08,,1
FARM_014,2023-04-02,SoilMoisture,Highlands,Oats,12.8,12.8,12.8,,1
FARM_014,2023-04-04,SoilMoisture,Highlands,Oats,26.96,26.96,26.96,,1
FARM_014,2023-04-08,SoilMoisture,Highlands,Oats,64.13,64.13,64.13,,1
FARM_014,2023-04-09,SoilMoisture,Highlands,Oats,45.83,45.05,46.62,1.11,2
FARM_014,2023-04-11,SoilMoisture,Highlands,Oats,61.2,61.2,61.2,,1
FARM_014,2023-04-17,SoilMoisture,Highlands,Oats,56.71,56.71,56.71,,1
FARM_014,2023-04-18,SoilMoisture,Highlands,Oats,10.64,10.64,10.64,,1
FARM_014,2023-04-24,SoilMoisture,Highlands,Oats,65.03,65.03,65.03,,1
FARM_014,2023-05-02,SoilMoisture,Highlands,Oats,73.52,73.52,73.52,,1
FARM_014,2023-05-08,SoilMoisture,Highlands,Oats,50.64,50.64,50.64,,1
FARM_014,2023-05-09,SoilMoisture,Highlands,Oats,69.76,69.76,69.76,,1
FARM_014,2023-05-13,SoilMoisture,Highlands,Oats,75.67,75.67,75.67,,1
FARM_014,2023-05-20,SoilMoisture,Highlands,Oats,15.11,15.11,15.11,,1
FARM_014,2023-05-24,SoilMoisture,Highlands,Oats,44.9,44.9,44.9,,1
FARM_014,2023-05-27,SoilMoisture,Highlands,Oats,68.7,68.7,68.7,,1
FARM_014,2023-05-30,SoilMoisture,Highlands,Oats,23.85,23.85,23.85,,1
FARM_014,2023-06-01,SoilMoisture,Highlands,Oats,44.07,44.07,44.07,,1
FARM_014,2023-06-20,SoilMoisture,Highlands,Oats,68.5,68.5,68.5,,1
FARM_014,2023-06-21,SoilMoisture,Highlands,Oats,32.17,32.17,32.17,,1
FARM_014,2023-06-24,SoilMoisture,Highlands,Oats,26.68,26.68,26.68,,1
FARM_014,2023-07-01,SoilMoisture,Highlands,Oats,6.35,6.35,6.35,,1
FARM_014,2023-07-05,SoilMoisture,Highlands,Oats,74.22,74.22,74.22,,1
FARM_014,2023-07-22,SoilMoisture,Highlands,Oats,66.97,66.97,66.97,,1
FARM_014,2023-07-23,SoilMoisture,Highlands,Oats,19.61,19.61,19.61,,1
FARM_014,2023-08-04,SoilMoisture,Highlands,Oats,48.63,48.63,48.63,,1
FARM_014,2023-08-25,SoilMoisture,Highlands,Oats,77.63,77.63,77.63,,1
FARM_014,2023-08-28,SoilMoisture,Highlands,Oats,52.45,52.45,52.45,,1
FARM_014,2023-09-24,SoilMoisture,Highlands,Oats,44.4,10.58,78.21,47.82,2
FARM_014,2023-10-12,SoilMoisture,Highlands,Oats,10.51,10.51,10.51,,1
FARM_014,2023-10-14,SoilMoisture,Highlands,Oats,29.68,29.68,29.68,,1
FARM_014,2023-10-19,SoilMoisture,Highlands,Oats,22.14,22.14,22.14,,1
FARM_015,2023-01-04,SoilMoisture,Perthshire,Wheat,44.4,44.4,44.4,,1
FARM_015,2023-01-23,SoilMoisture,Perthshire,Wheat,67.09,67.09,67.09,,1
FARM_015,2023-01-31,SoilMoisture,Perthshire,Wheat,79.32,79.32,79.32,,1
FARM_015,2023-02-03,SoilMoisture,Perthshire,Wheat,73.14,73.14,73.14,,1
FARM_015,2023-02-08,SoilMoisture,Perthshire,Wheat,19.9,19.9,19.9,,1
FARM_015,2023-02-09,SoilMoisture,Perthshire,Wheat,14.93,14.93,14.93,,1
FARM_015,2023-02-10,SoilMoisture,Perthshire,Wheat,56.48,50.5,62.47,8.46,2
FARM_015,2023-02-28,SoilMoisture,Perthshire,Wheat,51.84,47.41,56.27,6.26,2
FARM_015,2023-03-13,SoilMoisture,Perthshire,Wheat,29.87,29.87,29.87,,1
FARM_015,2023-03-21,SoilMoisture,Perthshire,Wheat,73.18,73.18,73.18,,1
FARM_015,2023-03-24,SoilMoisture,Perthshire,Wheat,69.4,69.4,69.4,,1
FARM_015,2023-03-26,SoilMoisture,Perthshire,Wheat,64.46,64.46,64.46,,1
FARM_015,2023-03-27,SoilMoisture,Perthshire,Wheat,44.82,44.82,44.82,,1
FARM_015,2023-03-28,SoilMoisture,Perthshire,Wheat,25.55,25.55,25.55,,1
FARM_015,2023-04-06,SoilMoisture,Perthshire,Wheat,47.34,20.62,74.07,37.79,2
FARM_015,2023-04-09,SoilMoisture,Perthshire,Wheat,58.74,48.28,73.89,13.43,3
FARM_015,2023-04-11,SoilMoisture,Perthshire,Wheat,74.38,74.38,74.38,,1
FARM_015,2023-04-26,SoilMoisture,Perthshire,Wheat,46.27,17.28,75.26,41.0,2
FARM_015,2023-04-29,SoilMoisture,Perthshire,Wheat,19.01,19.01,19.01,,1
FARM_015,2023-04-30,SoilMoisture,Perthshire,Wheat,60.36,60.36,60.36,,1
FARM_015,2023-05-11,SoilMoisture,Perthshire,Wheat,76.61,76.61,76.61,,1
FARM_015,2023-05-20,SoilMoisture,Perthshire,Wheat,31.32,31.32,31.32,,1
FARM_015,2023-06-05,SoilMoisture,Perthshire,Wheat,31.04,31.04,31.04,,1
FARM_015,2023-06-08,SoilMoisture,Perthshire,Wheat,71.76,71.76,71.76,,1
FARM_015,2023-06-13,SoilMoisture,Perthshire,Wheat,62.8,62.8,62.8,,1
FARM_015,2023-06-17,SoilMoisture,Perthshire,Wheat,67.83,67.83,67.83,,1
FARM_015,2023-06-20,SoilMoisture,Perthshire,Wheat,57.77,57.77,57.77,,1
FARM_015,2023-07-02,SoilMoisture,Perthshire,Wheat,39.56,39.56,39.56,,1
FARM_015,2023-07-19,SoilMoisture,Perthshire,Wheat,76.47,76.47,76.47,,1
FARM_015,2023-07-26,SoilMoisture,Perthshire,Wheat,62.33,62.33,62.33,,1
FARM_015,2023-07-30,SoilMoisture,Perthshire,Wheat,73.8,73.8,73.8,,1
FARM_015,2023-08-08,SoilMoisture,Perthshire,Wheat,50.41,50.41,50.41,,1
FARM_015,2023-08-09,SoilMoisture,Perthshire,Wheat,13.97,13.97,13.97,,1
FARM_015,2023-08-19,SoilMoisture,Perthshire,Wheat,17.72,17.72,17.72,,1
FARM_015,2023-09-05,SoilMoisture,Perthshire,Wheat,41.57,38.77,44.37,3.96,2
FARM_015,2023-09-12,SoilMoisture,Perthshire,Wheat,41.92,41.92,41.92,,1
FARM_015,2023-09-22,SoilMoisture,Perthshire,Wheat,44.72,44.72,44.72,,1
FARM_015,2023-09-27,SoilMoisture,Perthshire,Wheat,58.34,58.34,58.34,,1
FARM_015,2023-10-21,SoilMoisture,Perthshire,Wheat,11.27,11.27,11.27,,1
FARM_015,2023-10-23,SoilMoisture,Perthshire,Wheat,63.98,63.98,63.98,,1
FARM_015,2023-10-26,SoilMoisture,Perthshire,Wheat,31.13,31.13,31.13,,1
FARM_015,2023-10-28,SoilMoisture,Perthshire,Wheat,20.57,20.57,20.57,,1
FARM_016,2023-01-09,SoilMoisture,Fife,Oats,28.54,28.54,28.54,,1
FARM_016,2023-01-11,SoilMoisture,Fife,Oats,33.14,33.14,33.14,,1
FARM_016,2023-01-12,SoilMoisture,Fife,Oats,65.95,58.1,73.8,11.1,2
FARM_016,2023-01-14,SoilMoisture,Fife,Oats,8.46,8.46,8.46,,1
FARM_016,2023-01-15,SoilMoisture,Fife,Oats,73.51,73.51,73.51,,1
FARM_016,2023-01-19,SoilMoisture,Fife,Oats,59.09,59.09,59.09,,1
FARM_016,2023-01-25,SoilMoisture,Fife,Oats,12.69,12.69,12.69,,1
FARM_016,2023-02-10,SoilMoisture,Fife,Oats,72.37,72.37,72.37,,1
FARM_016,2023-02-15,SoilMoisture,Fife,Oats,30.57,30.57,30.57,,1
FARM_016,2023-02-19,SoilMoisture,Fife,Oats,63.98,63.98,63.98,,1
FARM_016,2023-02-26,SoilMoisture,Fife,Oats,45.9,45.9,45.9,,1
FARM_016,2023-02-28,SoilMoisture,Fife,Oats,45.12,45.12,45.12,,1
FARM_016,2023-03-08,SoilMoisture,Fife,Oats,15.83,15.83,15.83,,1
FARM_016,2023-03-15,SoilMoisture,Fife,Oats,17.57,7.82,27.32,13.79,2
FARM_016,2023-03-23,SoilMoisture,Fife,Oats,48.93,48.93,48.93,,1
FARM_016,2023-03-28,SoilMoisture,Fife,Oats,24.73,24.73,24.73,,1
FARM_016,2023-04-10,SoilMoisture,Fife,Oats,52.57,52.57,52.57,,1
FARM_016,2023-04-23,SoilMoisture,Fife,Oats,21.98,9.4,34.56,17.79,2
FARM_016,2023-04-24,SoilMoisture,Fife,Oats,50.01,50.01,50.01,,1
FARM_016,2023-05-04,SoilMoisture,Fife,Oats,20.7,20.7,20.7,,1
FARM_016,2023-05-07,SoilMoisture,Fife,Oats,27.22,27.22,27.22,,1
FARM_016,2023-05-09,SoilMoisture,Fife,Oats,60.0,60.0,60.0,,1
FARM_016,2023-05-10,SoilMoisture,Fife,Oats,54.4,54.4,54.4,,1
FARM_016,2023-05-17,SoilMoisture,Fife,Oats,76.4,76.4,76.4,,1
FARM_016,2023-05-21,SoilMoisture,Fife,Oats,43.88,43.88,43.88,,1
FARM_016,2023-05-24,SoilMoisture,Fife,Oats,70.27,70.27,70.27,,1
FARM_016,2023-05-29,SoilMoisture,Fife,Oats,69.28,69.28,69.28,,1
FARM_016,2023-06-02,SoilMoisture,Fife,Oats,38.72,38.72,38.72,,1
FARM_016,2023-06-04,SoilMoisture,Fife,Oats,64.76,64.76,64.76,,1
FARM_016,2023-06-09,SoilMoisture,Fife,Oats,68.63,68.63,68.63,,1
FARM_016,2023-06-16,SoilMoisture,Fife,Oats,32.23,9.96,65.15,29.09,3
FARM_016,2023-07-01,SoilMoisture,Fife,Oats,59.58,59.58,59.58,,1
FARM_016,2023-07-17,SoilMoisture,Fife,Oats,12.56,9.48,15.64,4.36,2
FARM_016,2023-07-25,SoilMoisture,Fife,Oats,49.83,49.83,49.83,,1
FARM_016,2023-08-07,SoilMoisture,Fife,Oats,68.63,68.63,68.63,,1
FARM_016,2023-08-12,SoilMoisture,Fife,Oats,47.07,47.07,47.07,,1
FARM_016,2023-08-31,SoilMoisture,Fife,Oats,67.37,67.37,67.37,,1
FARM_016,2023-09-02,SoilMoisture,Fife,Oats,13.26,13.26,13.26,,1
FARM_016,2023-09-07,SoilMoisture,Fife,Oats,30.78,30.78,30.78,,1
FARM_016,2023-09-10,SoilMoisture,Fife,Oats,23.82,23.82,23.82,,1
FARM_016,2023-09-17,SoilMoisture,Fife,Oats,30.93,30.93,30.93,,1
FARM_016,2023-09-27,SoilMoisture,Fife,Oats,63.29,63.29,63.29,,1
FARM_016,2023-10-05,SoilMoisture,Fife,Oats,36.92,36.92,36.92,,1
FARM_016,2023-10-16,SoilMoisture,Fife,Oats,78.85,78.85,78.85,,1
FARM_016,2023-10-21,SoilMoisture,Fife,Oats,10.4,6.06,14.75,6.14,2
FARM_016,2023-10-28,SoilMoisture,Fife,Oats,18.3,18.3,18.3,,1
FARM_017,2023-01-01,SoilMoisture,Highlands,Carrots,41.37,41.37,41.37,,1
FARM_017,2023-01-18,SoilMoisture,Highlands,Carrots,55.72,55.72,55.72,,1
FARM_017,2023-01-20,SoilMoisture,Highlands,Carrots,56.52,56.52,56.52,,1
FARM_017,2023-01-22,SoilMoisture,Highlands,Carrots,46.02,46.02,46.02,,1
FARM_017,2023-01-27,SoilMoisture,Highlands,Carrots,37.67,37.67,37.67,,1
FARM_017,2023-02-02,SoilMoisture,Highlands,Carrots,33.01,33.01,33.01,,1
FARM_017,2023-02-15,SoilMoisture,Highlands,Carrots,22.14,22.14,22.14,,1
FARM_017,2023-02-18,SoilMoisture,Highlands,Carrots,21.66,21.66,21.66,,1
FARM_017,2023-02-19,SoilMoisture,Highlands,Carrots,41.73,41.73,41.73,,1
FARM_017,2023-02-22,SoilMoisture,Highlands,Carrots,55.56,55.56,55.56,,1
FARM_017,2023-02-27,SoilMoisture,Highlands,Carrots,13.51,6.69,20.33,9.64,2
FARM_017,2023-03-14,SoilMoisture,Highlands,Carrots,73.35,73.35,73.35,,1
FARM_017,2023-03-15,SoilMoisture,Highlands,Carrots,30.36,30.36,30.36,,1
FARM_017,2023-04-09,SoilMoisture,Highlands,Carrots,17.74,17.74,17.74,,1
FARM_017,2023-04-25,SoilMoisture,Highlands,Carrots,51.32,51.32,51.32,,1
FARM_017,2023-04-29,SoilMoisture,Highlands,Carrots,55.4,55.4,55.4,,1
FARM_017,2023-05-03,SoilMoisture,Highlands,Carrots,65.05,65.05,65.05,,1
FARM_017,2023-05-04,SoilMoisture,Highlands,Carrots,26.0,26.0,26.0,,1
FARM_017,2023-05-09,SoilMoisture,Highlands,Carrots,65.2,65.2,65.2,,1
FARM_017,2023-05-16,SoilMoisture,Highlands,Carrots,36.31,36.31,36.31,,1
FARM_017,2023-05-23,SoilMoisture,Highlands,Carrots,58.51,58.51,58.51,,1
FARM_017,2023-05-26,SoilMoisture,Highlands,Carrots,9.32,9.32,9.32,,1
FARM_017,2023-06-02,SoilMoisture,Highlands,Carrots,46.23,21.29,71.17,35.27,2
FARM_017,2023-06-05,SoilMoisture,Highlands,Carrots,23.65,23.65,23.65,,1
FARM_017,2023-07-01,SoilMoisture,Highlands,Carrots,22.32,22.32,22.32,,1
FARM_017,2023-07-07,SoilMoisture,Highlands,Carrots,74.63,74.63,74.63,,1
FARM_017,2023-07-14,SoilMoisture,Highlands,Carrots,31.09,31.09,31.09,,1
FARM_017,2023-07-19,SoilMoisture,Highlands,Carrots,10.14,10.14,10.14,,1
FARM_017,2023-07-27,SoilMoisture,Highlands,Carrots,45.89,45.89,45.89,,1
FARM_017,2023-08-01,SoilMoisture,Highlands,Carrots,55.52,55.52,55.52,,1
FARM_017,2023-08-03,SoilMoisture,Highlands,Carrots,77.38,77.38,77.38,,1
FARM_017,2023-08-05,SoilMoisture,Highlands,Carrots,78.13,78.13,78.13,,1
FARM_017,2023-08-08,SoilMoisture,Highlands,Carrots,39.78,39.78,39.78,,1
FARM_017,2023-08-09,SoilMoisture,Highlands,Carrots,61.2,61.2,61.2,,1
FARM_017,2023-08-30,SoilMoisture,Highlands,Carrots,25.16,25.16,25.16,,1
FARM_017,2023-09-01,SoilMoisture,Highlands,Carrots,53.3,53.3,53.3,,1
FARM_017,2023-09-06,SoilMoisture,Highlands,Carrots,9.39,9.39,9.39,,1
FARM_017,2023-09-09,SoilMoisture,Highlands,Carrots,69.52,69.52,69.52,,1
FARM_017,2023-09-11,SoilMoisture,Highlands,Carrots,11.28,11.28,11.28,,1
FARM_017,2023-09-15,SoilMoisture,Highlands,Carrots,62.54,62.54,62.54,,1
FARM_017,2023-09-22,SoilMoisture,Highlands,Carrots,41.65,41.65,41.65,,1
FARM_017,2023-10-24,SoilMoisture,Highlands,Carrots,17.9,17.9,17.9,,1
FARM_018,2023-01-10,SoilMoisture,Perthshire,Rye,15.53,15.53,15.53,,1
FARM_018,2023-01-17,SoilMoisture,Perthshire,Rye,43.72,23.7,63.73,28.31,2
FARM_018,2023-01-20,SoilMoisture,Perthshire,Rye,78.62,78.62,78.62,,1
FARM_018,2023-01-29,SoilMoisture,Perthshire,Rye,26.74,26.74,26.74,,1
FARM_018,2023-02-09,SoilMoisture,Perthshire,Rye,25.76,25.76,25.76,,1
FARM_018,2023-02-10,SoilMoisture,Perthshire,Rye,53.11,53.11,53.11,,1
FARM_018,2023-02-12,SoilMoisture,Perthshire,Rye,16.7,16.7,16.7,,1
FARM_018,2023-02-16,SoilMoisture,Perthshire,Rye,38.02,38.02,38.02,,1
FARM_018,2023-02-19,SoilMoisture,Perthshire,Rye,46.57,22.15,70.99,34.54,2
FARM_018,2023-02-21,SoilMoisture,Perthshire,Rye,30.49,30.49,30.49,,1
FARM_018,2023-03-03,SoilMoisture,Perthshire,Rye,12.88,12.88,12.88,,1
FARM_018,2023-03-15,SoilMoisture,Perthshire,Rye,53.47,53.47,53.47,,1
FARM_018,2023-03-20,SoilMoisture,Perthshire,Rye,44.06,27.52,60.61,23.4,2
FARM_018,2023-03-21,SoilMoisture,Perthshire,Rye,52.89,52.89,52.89,,1
FARM_018,2023-04-07,SoilMoisture,Perthshire,Rye,59.4,59.4,59.4,,1
FARM_018,2023-04-09,SoilMoisture,Perthshire,Rye,73.65,73.65,73.65,,1
FARM_018,2023-04-14,SoilMoisture,Perthshire,Rye,62.39,62.39,62.39,,1
FARM_018,2023-04-20,SoilMoisture,Perthshire,Rye,71.55,71.55,71.55,,1
FARM_018,2023-04-27,SoilMoisture,Perthshire,Rye,48.47,48.47,48.47,,1
FARM_018,2023-04-28,SoilMoisture,Perthshire,Rye,43.53,43.53,43.53,,1
FARM_018,2023-05-10,SoilMoisture,Perthshire,Rye,41.96,41.96,41.96,,1
FARM_018,2023-05-13,SoilMoisture,Perthshire,Rye,10.68,10.68,10.68,,1
FARM_018,2023-05-25,SoilMoisture,Perthshire,Rye,43.57,38.86,48.28,6.66,2
FARM_018,2023-06-01,SoilMoisture,Perthshire,Rye,46.01,46.01,46.01,,1
FARM_018,2023-06-04,SoilMoisture,Perthshire,Rye,44.48,44.48,44.48,,1
FARM_018,2023-06-14,SoilMoisture,Perthshire,Rye,42.76,42.76,42.76,,1
FARM_018,2023-06-26,SoilMoisture,Perthshire,Rye,54.12,54.12,54.12,,1
FARM_018,2023-07-03,SoilMoisture,Perthshire,Rye,63.26,63.26,63.26,,1
FARM_018,2023-07-06,SoilMoisture,Perthshire,Rye,27.01,27.01,27.01,,1
FARM_018,2023-07-09,SoilMoisture,Perthshire,Rye,6.8,6.8,6.8,,1
FARM_018,2023-07-10,SoilMoisture,Perthshire,Rye,18.76,18.76,18.76,,1
FARM_018,2023-07-21,SoilMoisture,Perthshire,Rye,33.96,31.3,36.61,3.75,2
FARM_018,2023-07-25,SoilMoisture,Perthshire,Rye,48.44,48.44,48.44,,1
FARM_018,2023-07-30,SoilMoisture,Perthshire,Rye,39.77,39.77,39.77,,1
FARM_018,2023-08-02,SoilMoisture,Perthshire,Rye,73.47,73.47,73.47,,1
FARM_018,2023-08-05,SoilMoisture,Perthshire,Rye,46.16,46.16,46.16,,1
FARM_018,2023-08-07,SoilMoisture,Perthshire,Rye,34.75,34.75,34.75,,1
FARM_018,2023-08-09,SoilMoisture,Perthshire,Rye,43.85,43.85,43.85,,1
FARM_018,2023-08-14,SoilMoisture,Perthshire,Rye,51.08,51.08,51.08,,1
FARM_018,2023-08-30,SoilMoisture,Perthshire,Rye,33.04,33.04,33.04,,1
FARM_018,2023-09-03,SoilMoisture,Perthshire,Rye,41.94,41.94,41.94,,1
FARM_018,2023-09-13,SoilMoisture,Perthshire,Rye,9.82,9.82,9.82,,1
FARM_018,2023-09-15,SoilMoisture,Perthshire,Rye,21.31,21.31,21.31,,1
FARM_018,2023-09-30,SoilMoisture,Perthshire,Rye,17.03,17.03,17.03,,1
FARM_018,2023-10-03,SoilMoisture,Perthshire,Rye,78.04,78.04,78.04,,1
FARM_018,2023-10-17,SoilMoisture,Perthshire,Rye,44.36,44.36,44.36,,1
FARM_018,2023-10-23,SoilMoisture,Perthshire,Rye,18.25,18.25,18.25,,1
FARM_019,2023-01-02,SoilMoisture,Highlands,Carrots,38.68,38.68,38.68,,1
FARM_019,2023-01-10,SoilMoisture,Highlands,Carrots,5.72,5.72,5.72,,1
FARM_019,2023-01-19,SoilMoisture,Highlands,Carrots,42.64,42.64,42.64,,1
FARM_019,2023-01-22,SoilMoisture,Highlands,Carrots,36.52,36.52,36.52,,1
FARM_019,2023-02-07,SoilMoisture,Highlands,Carrots,64.79,64.79,64.79,,1
FARM_019,2023-02-12,SoilMoisture,Highlands,Carrots,33.42,33.42,33.42,,1
FARM_019,2023-02-16,SoilMoisture,Highlands,Carrots,14.35,14.35,14.35,,1
FARM_019,2023-02-17,SoilMoisture,Highlands,Carrots,42.58,42.58,42.58,,1
FARM_019,2023-02-18,SoilMoisture,Highlands,Carrots,74.35,74.35,74.35,,1
FARM_019,2023-02-21,SoilMoisture,Highlands,Carrots,65.77,65.77,65.77,,1
FARM_019,2023-02-26,SoilMoisture,Highlands,Carrots,39.82,39.82,39.82,,1
FARM_019,2023-02-28,SoilMoisture,Highlands,Carrots,33.11,33.11,33.11,,1
FARM_019,2023-03-23,SoilMoisture,Highlands,Carrots,69.29,69.29,69.29,,1
FARM_019,2023-03-24,SoilMoisture,Highlands,Carrots,26.67,26.67,26.67,,1
FARM_019,2023-03-25,SoilMoisture,Highlands,Carrots,19.41,19.41,19.41,,1
FARM_019,2023-03-27,SoilMoisture,Highlands,Carrots,30.82,30.82,30.82,,1
FARM_019,2023-04-09,SoilMoisture,Highlands,Carrots,49.18,49.18,49.18,,1
FARM_019,2023-04-19,SoilMoisture,Highlands,Carrots,33.52,33.52,33.52,,1
FARM_019,2023-05-02,SoilMoisture,Highlands,Carrots,21.25,21.25,21.25,,1
FARM_019,2023-05-14,SoilMoisture,Highlands,Carrots,23.51,23.51,23.51,,1
FARM_019,2023-05-21,SoilMoisture,Highlands,Carrots,25.58,9.3,41.86,23.02,2
FARM_019,2023-05-24,SoilMoisture,Highlands,Carrots,12.51,12.51,12.51,,1
FARM_019,2023-05-28,SoilMoisture,Highlands,Carrots,74.83,74.83,74.83,,1
FARM_019,2023-05-31,SoilMoisture,Highlands,Carrots,43.56,7.86,79.27,50.49,2
FARM_019,2023-06-08,SoilMoisture,Highlands,Carrots,10.74,10.74,10.74,,1
FARM_019,2023-06-09,SoilMoisture,Highlands,Carrots,47.36,47.36,47.36,,1
FARM_019,2023-06-11,SoilMoisture,Highlands,Carrots,55.11,55.11,55.11,,1
FARM_019,2023-07-02,SoilMoisture,Highlands,Carrots,54.95,54.95,54.95,,1
FARM_019,2023-07-30,SoilMoisture,Highlands,Carrots,60.76,60.76,60.76,,1
